source,date,author,url,pick,team,player,position,school,conference,draft-id
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,26,kansas-city-chiefs,Keon Coleman,WR,Florida St.,ACC,SB Nation-2-J.P. Acosta
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,27,houston-texans,Jordan Morgan,OT,Arizona,Pac-12,SB Nation-2-J.P. Acosta
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,28,detroit-lions,Denzel Burke,CB,Ohio St.,Big Ten,SB Nation-2-J.P. Acosta
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,29,buffalo-bills,Adonai Mitchell,WR,Texas,Big 12,SB Nation-2-J.P. Acosta
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,30,dallas-cowboys,Patrick Paul,OT,Houston,Big 12,SB Nation-2-J.P. Acosta
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,31,san-francisco-49ers,Kingsley Suamataia,OT,BYU,Big 12,SB Nation-2-J.P. Acosta
SB Nation,2024-01-09,J.P. Acosta,https://www.nflmockdraftdatabase.com/mock-drafts/2024/sb-nation-2024-j-p-acosta?date=2024-01-09,32,baltimore-ravens,Bralen Trice,EDGE,Washington,Pac-12,SB Nation-2-J.P. Acosta
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,5,los-angeles-chargers,Malik Nabers,WR,LSU,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,6,new-york-giants,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,7,tennessee-titans,Joe Alt,OT,Notre Dame,FBS Independent,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,8,atlanta-falcons,Dallas Turner,EDGE,Alabama,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,9,chicago-bears,Rome Odunze,WR,Washington,Pac-12,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,10,new-york-jets,Brock Bowers,TE,Georgia,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,11,minnesota-vikings,Jer'Zhan Newton,DL,Illinois,Big Ten,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,12,denver-broncos,Kool-Aid McKinstry,CB,Alabama,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,13,las-vegas-raiders,Nate Wiggins,CB,Clemson,ACC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,14,new-orleans-saints,Taliese Fuaga,OT,Oregon St.,Pac-12,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,15,indianapolis-colts,Cooper DeJean,CB,Iowa,Big Ten,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,16,seattle-seahawks,Laiatu Latu,EDGE,UCLA,Pac-12,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,17,jacksonville-jaguars,J.C. Latham,OT,Alabama,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,18,cincinnati-bengals,Amarius Mims,OT,Georgia,SEC,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,19,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,20,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,21,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,22,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,23,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,24,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,25,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,26,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,27,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,28,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,29,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,30,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,31,,,,,,With The First Pick-3-Evan Bachman
With The First Pick,2024-01-09,Evan Bachman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/with-the-first-pick-2024-evan-bachman?date=2024-01-09,32,,,,,,With The First Pick-3-Evan Bachman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,6,new-york-giants,Malik Nabers,WR,LSU,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,7,tennessee-titans,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,8,atlanta-falcons,Dallas Turner,EDGE,Alabama,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,9,chicago-bears,Rome Odunze,WR,Washington,Pac-12,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,10,new-york-jets,Joe Alt,OT,Notre Dame,FBS Independent,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,11,minnesota-vikings,Laiatu Latu,EDGE,UCLA,Pac-12,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,12,denver-broncos,Demeioun Robinson,EDGE,Penn St.,Big Ten,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,13,las-vegas-raiders,J.C. Latham,OT,Alabama,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,14,new-orleans-saints,Jared Verse,EDGE,Florida St.,ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,15,indianapolis-colts,Terrion Arnold,CB,Alabama,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,16,seattle-seahawks,Jer'Zhan Newton,DL,Illinois,Big Ten,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,17,jacksonville-jaguars,Quinyon Mitchell,CB,Toledo,MAC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,18,cincinnati-bengals,Keon Coleman,WR,Florida St.,ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,19,green-bay-packers,Amarius Mims,OT,Georgia,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,20,tampa-bay-buccaneers,Kool-Aid McKinstry,CB,Alabama,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,21,arizona-cardinals,Nate Wiggins,CB,Clemson,ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,22,los-angeles-rams,Cooper DeJean,CB,Iowa,Big Ten,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,23,pittsburgh-steelers,Brian Thomas Jr.,WR,LSU,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,24,buffalo-bills,Kamren Kinchens,S,Miami (FL),ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,25,houston-texans,Bralen Trice,EDGE,Washington,Pac-12,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,26,philadelphia-eagles,Kamari Lassiter,CB,Georgia,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,27,detroit-lions,Taliese Fuaga,OT,Oregon St.,Pac-12,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,28,kansas-city-chiefs,Xavier Legette,WR,South Carolina,SEC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,29,miami-dolphins,Leonard Taylor,DL,Miami (FL),ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,30,dallas-cowboys,Troy Fautanu,OT,Washington,Pac-12,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,31,san-francisco-49ers,Graham Barton,IOL,Duke,ACC,Yardbarker-2-Seth Trachtman
Yardbarker,2024-01-09,Seth Trachtman,https://www.nflmockdraftdatabase.com/mock-drafts/2024/yardbarker-2024-seth-trachtman?date=2024-01-09,32,baltimore-ravens,Ja'Lynn Polk,WR,Washington,Pac-12,Yardbarker-2-Seth Trachtman
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,6,new-york-giants,Malik Nabers,WR,LSU,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,7,tennessee-titans,Joe Alt,OT,Notre Dame,FBS Independent,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,8,atlanta-falcons,Michael Penix Jr.,QB,Washington,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,9,chicago-bears,Rome Odunze,WR,Washington,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,10,new-york-jets,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,11,minnesota-vikings,Laiatu Latu,EDGE,UCLA,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,12,denver-broncos,Dallas Turner,EDGE,Alabama,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,13,las-vegas-raiders,Terrion Arnold,CB,Alabama,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,14,new-orleans-saints,Jared Verse,EDGE,Florida St.,ACC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,15,indianapolis-colts,Brian Thomas Jr.,WR,LSU,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,16,seattle-seahawks,Bralen Trice,EDGE,Washington,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,17,jacksonville-jaguars,J.C. Latham,OT,Alabama,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,18,cincinnati-bengals,Taliese Fuaga,OT,Oregon St.,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,19,green-bay-packers,Nate Wiggins,CB,Clemson,ACC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,20,tampa-bay-buccaneers,Kool-Aid McKinstry,CB,Alabama,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,21,arizona-cardinals,Jer'Zhan Newton,DL,Illinois,Big Ten,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,22,los-angeles-rams,Cooper DeJean,CB,Iowa,Big Ten,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,23,pittsburgh-steelers,Tyler Guyton,OT,Oklahoma,Big 12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,24,buffalo-bills,Keon Coleman,WR,Florida St.,ACC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,25,philadelphia-eagles,Kamari Lassiter,CB,Georgia,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,26,kansas-city-chiefs,Troy Franklin,WR,Oregon,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,27,houston-texans,Emeka Egbuka,WR,Ohio St.,Big Ten,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,28,detroit-lions,Quinyon Mitchell,CB,Toledo,MAC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,29,miami-dolphins,Graham Barton,IOL,Duke,ACC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,30,dallas-cowboys,Amarius Mims,OT,Georgia,SEC,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,31,san-francisco-49ers,Troy Fautanu,OT,Washington,Pac-12,33rd Team-9-Connor Livesay
33rd Team,2024-01-08,Connor Livesay,https://www.nflmockdraftdatabase.com/mock-drafts/2024/33rd-team-2024-connor-livesay?date=2024-01-08,32,baltimore-ravens,Jordan Morgan,OT,Arizona,Pac-12,33rd Team-9-Connor Livesay
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,3,new-england-patriots,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,5,los-angeles-chargers,Joe Alt,OT,Notre Dame,FBS Independent,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,6,new-york-giants,Rome Odunze,WR,Washington,Pac-12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,7,tennessee-titans,Dallas Turner,EDGE,Alabama,SEC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,8,atlanta-falcons,Jayden Daniels,QB,LSU,SEC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,9,chicago-bears,Malik Nabers,WR,LSU,SEC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,10,new-york-jets,Brock Bowers,TE,Georgia,SEC,Barstool Sports-3-Steven Cheah
